Quantity,Price Per Unit,Transaction Date,Total Spent,TotalSpent_Bin,Item_Cake,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea
-0.009095564383890276,0.03689332072636617,2023-02-01,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-04-13,16.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.009095564383890276,0.8405412222091896,2023-08-06,12.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4392946537128253,0.8405412222091896,2023-07-21,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,-0.7667545807564573,2023-07-25,6.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-01-28,6.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-08-19,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.8405412222091896,2023-03-15,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.03689332072636617,2023-04-03,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-07-17,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-08-09,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7150995446644675,0.8405412222091896,2023-12-24,16.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4392946537128253,-0.7667545807564573,2023-09-05,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-01-12,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-01-08,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-01-02,4.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-08-04,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,1.644189123692013,2023-06-23,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-08-17,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-12-14,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-01-18,15.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-07-21,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-05-28,15.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-03-22,8.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-05-13,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7150995446644675,-0.7667545807564573,2023-12-08,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-05-11,12.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4392946537128253,0.03689332072636617,2023-03-26,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-02-11,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-12-10,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,-1.168578531497869,2023-12-30,6.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4392946537128253,-0.7667545807564573,2023-10-25,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-07-23,16.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,-1.5704024822392808,2023-10-15,4.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,1.644189123692013,2023-07-18,8.0,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-12-26,15.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-09-18,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,-0.7667545807564573,2023-12-20,6.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-03-06,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-07-08,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-03-28,12.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-07-01,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-12-03,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,1.644189123692013,2023-08-03,25.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-04-30,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,-1.5704024822392808,2023-03-28,3.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-12-12,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7150995446644675,1.644189123692013,2023-06-20,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-02-04,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-11-20,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,1.644189123692013,2023-05-02,15.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7150995446644675,1.644189123692013,2023-12-07,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7150995446644675,1.644189123692013,2023-11-25,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-10-19,12.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-07-13,12.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,-1.5704024822392808,2023-08-22,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-10-11,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-04-21,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.5704024822392808,2023-11-29,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-1.168578531497869,2023-05-18,1.5,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4574857824806058,0.03689332072636617,2023-03-01,3.0,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-12-04,8.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4392946537128253,1.644189123692013,2023-11-28,8.0,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-11-18,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-08-13,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,-1.168578531497869,2023-05-21,1.5,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.009095564383890276,0.03689332072636617,2023-05-11,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-02-08,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-09-10,16.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.8405412222091896,2023-05-28,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,-1.168578531497869,2023-03-31,3.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.733290673432248,0.03689332072636617,2023-04-23,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-07-07,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-07-20,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-08-19,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-10-25,12.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-04-30,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-07-02,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,0.8405412222091896,2023-08-18,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-03-31,4.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,-1.5704024822392808,2023-11-12,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-03-19,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-09-24,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.5704024822392808,2023-03-02,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-06-20,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-07-09,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-12-24,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-06-25,16.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-09-05,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.009095564383890276,0.8405412222091896,2023-03-13,12.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,0.03689332072636617,2023-10-15,3.0,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-11-19,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-12-07,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.03689332072636617,2023-09-16,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-1.5704024822392808,2023-02-06,4.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-02-03,15.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-1.168578531497869,2023-09-12,1.5,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7150995446644675,0.8405412222091896,2023-09-21,16.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-09-04,16.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-06-28,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4392946537128253,-0.7667545807564573,2023-03-05,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-0.7667545807564573,2023-12-17,2.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-07-29,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-10-09,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.8405412222091896,2023-05-19,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-06-24,3.0,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-10-19,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,0.8405412222091896,2023-04-28,4.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,-1.168578531497869,2023-11-15,3.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4574857824806058,-1.5704024822392808,2023-07-21,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-11-06,6.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.5704024822392808,2023-02-08,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-03-03,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.168578531497869,2023-12-20,7.5,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4574857824806058,0.03689332072636617,2023-10-23,5.0,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7150995446644675,1.644189123692013,2023-01-21,20.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4392946537128253,-0.7667545807564573,2023-07-04,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-04-10,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-02-09,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-10-10,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-06-12,3.0,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-10-11,12.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-0.7667545807564573,2023-11-13,2.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-03-19,3.0,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.168578531497869,2023-05-31,7.5,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7150995446644675,-0.7667545807564573,2023-12-09,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-08-21,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-12-16,3.0,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-02-11,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7150995446644675,0.03689332072636617,2023-04-17,12.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.009095564383890276,-1.168578531497869,2023-08-06,4.5,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7150995446644675,0.8405412222091896,2023-07-13,16.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4574857824806058,1.644189123692013,2023-12-31,5.0,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-08-21,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,1.644189123692013,2023-12-23,10.0,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-11-02,15.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-02-06,12.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-03-08,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-04-11,15.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-08-07,12.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7150995446644675,-0.7667545807564573,2023-03-31,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-04-15,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-02-25,12.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-08-11,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-11-04,12.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-01-25,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.009095564383890276,-0.7667545807564573,2023-12-11,6.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-03-07,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-07-20,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7150995446644675,-1.5704024822392808,2023-03-10,4.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,1.644189123692013,2023-10-26,5.0,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-05-12,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-06-05,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.168578531497869,2023-09-06,3.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.733290673432248,-0.7667545807564573,2023-06-14,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-08-18,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-12-14,15.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-01-06,8.0,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,-0.7667545807564573,2023-10-27,6.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.03689332072636617,2023-05-22,4.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-09-24,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.009095564383890276,1.644189123692013,2023-11-23,15.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-10-21,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-1.168578531497869,2023-07-06,6.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.733290673432248,0.03689332072636617,2023-11-04,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-08-15,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-12-31,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.03689332072636617,2023-09-07,8.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,1.644189123692013,2023-08-07,15.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.733290673432248,-0.7667545807564573,2023-02-04,4.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-09-29,25.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-04-08,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-02-07,15.0,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.168578531497869,2023-03-28,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.733290673432248,1.644189123692013,2023-12-27,10.0,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-05-04,16.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-01-27,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-02-23,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.009095564383890276,0.03689332072636617,2023-11-30,9.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7150995446644675,0.8405412222091896,2023-04-18,16.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4392946537128253,1.644189123692013,2023-01-13,25.0,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-05-17,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-0.7667545807564573,2023-05-23,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-11-23,20.0,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.009095564383890276,-1.5704024822392808,2023-10-18,3.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-12-19,12.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,-0.7667545807564573,2023-11-19,6.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4574857824806058,-0.7667545807564573,2023-09-10,2.0,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150995446644675,-0.7667545807564573,2023-02-22,8.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.8405412222091896,2023-05-04,12.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-05-24,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-12-07,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-08-31,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-08-02,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,-1.5704024822392808,2023-10-21,2.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.03689332072636617,2023-12-22,15.0,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,-1.5704024822392808,2023-12-20,3.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-04-06,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-12-21,3.0,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.03689332072636617,2023-08-15,6.0,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.4392946537128253,-1.5704024822392808,2023-10-13,5.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.009095564383890276,0.03689332072636617,2023-05-08,9.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.733290673432248,0.8405412222091896,2023-09-08,8.0,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-11-13,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4392946537128253,-0.7667545807564573,2023-08-14,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,-0.7667545807564573,2023-04-05,10.0,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-06-06,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.8405412222091896,2023-08-01,4.0,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4392946537128253,-1.168578531497869,2023-11-29,7.5,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.733290673432248,0.8405412222091896,2023-07-17,8.0,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.733290673432248,0.03689332072636617,2023-09-03,6.0,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4392946537128253,0.8405412222091896,2023-05-02,20.0,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,0.03689332072636617,2023-10-14,4.0,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4574857824806058,-1.5704024822392808,2023-11-03,1.0,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
